"Site","Date_time","Temp","RH","Dewpoint"
"79","2018-02-06 13:50:00 -0800",25,22,1.8
"79","2018-02-06 14:00:00 -0800",24.5,21,0.8
"79","2018-02-06 14:10:00 -0800",25,21.5,1.5
"79","2018-02-06 14:20:00 -0800",25,23,2.4
"79","2018-02-06 14:30:00 -0800",24.5,21.5,1.1
"79","2018-02-06 14:40:00 -0800",24,22.5,1.3
"79","2018-02-06 14:50:00 -0800",24,22.5,1.3
"79","2018-02-06 15:00:00 -0800",24,23.5,1.9
"79","2018-02-06 15:10:00 -0800",24,21.5,0.7
"79","2018-02-06 15:20:00 -0800",24,23,1.6
"79","2018-02-06 15:30:00 -0800",24,22.5,1.3
"79","2018-02-06 15:40:00 -0800",23.5,24,1.8
"79","2018-02-06 15:50:00 -0800",23,24,1.4
"79","2018-02-06 16:00:00 -0800",23,24.5,1.7
"79","2018-02-06 16:10:00 -0800",22.5,23.5,0.7
"79","2018-02-06 16:20:00 -0800",22,25,1.1
"79","2018-02-06 16:30:00 -0800",22,25.5,1.4
"79","2018-02-06 16:40:00 -0800",21,27,1.3
"79","2018-02-06 16:50:00 -0800",20.5,27.5,1.1
"79","2018-02-06 17:00:00 -0800",20.5,28.5,1.6
"79","2018-02-06 17:10:00 -0800",19,33.5,2.6
"79","2018-02-06 17:20:00 -0800",17,36.5,2
"79","2018-02-06 17:30:00 -0800",15.5,39.5,1.8
"79","2018-02-06 17:40:00 -0800",15,41.5,2
"79","2018-02-06 17:50:00 -0800",14,44,2
"79","2018-02-06 18:00:00 -0800",14,43.5,1.8
"79","2018-02-06 18:10:00 -0800",13.5,45,1.8
"79","2018-02-06 18:20:00 -0800",12.5,46,1.2
"79","2018-02-06 18:30:00 -0800",12.5,46.5,1.4
"79","2018-02-06 18:40:00 -0800",12.5,46,1.2
"79","2018-02-06 18:50:00 -0800",12.5,46,1.2
"79","2018-02-06 19:00:00 -0800",12.5,46,1.2
"79","2018-02-06 19:10:00 -0800",12.5,45.5,1.1
"79","2018-02-06 19:20:00 -0800",12.5,45.5,1.1
"79","2018-02-06 19:30:00 -0800",12.5,46,1.2
"79","2018-02-06 19:40:00 -0800",12,47.5,1.2
"79","2018-02-06 19:50:00 -0800",12,46.5,0.9
"79","2018-02-06 20:00:00 -0800",12,48,1.3
"79","2018-02-06 20:10:00 -0800",11.5,47,0.6
"79","2018-02-06 20:20:00 -0800",12,46,0.8
"79","2018-02-06 20:30:00 -0800",12,45.5,0.6
"79","2018-02-06 20:40:00 -0800",12,46,0.8
"79","2018-02-06 20:50:00 -0800",11.5,47,0.6
"79","2018-02-06 21:00:00 -0800",11.5,46.5,0.4
"79","2018-02-06 21:10:00 -0800",11.5,46.5,0.4
"79","2018-02-06 21:20:00 -0800",11.5,47.5,0.7
"79","2018-02-06 21:30:00 -0800",11.5,46,0.3
"79","2018-02-06 21:40:00 -0800",11.5,46.5,0.4
"79","2018-02-06 21:50:00 -0800",11.5,47,0.6
"79","2018-02-06 22:00:00 -0800",11,47.5,0.3
"79","2018-02-06 22:10:00 -0800",11.5,47,0.6
"79","2018-02-06 22:20:00 -0800",11.5,46,0.3
"79","2018-02-06 22:30:00 -0800",11.5,46,0.3
"79","2018-02-06 22:40:00 -0800",11,46.5,0
"79","2018-02-06 22:50:00 -0800",11,46,-0.2
"79","2018-02-06 23:00:00 -0800",11.5,45,0
"79","2018-02-06 23:10:00 -0800",11.5,45,0
"79","2018-02-06 23:20:00 -0800",11.5,44.5,-0.2
"79","2018-02-06 23:30:00 -0800",11,45.5,-0.3
"79","2018-02-06 23:40:00 -0800",10.5,47,-0.3
"79","2018-02-06 23:50:00 -0800",11,45.5,-0.3
"79","2018-02-07 00:00:00 -0800",11.5,45.5,0.1
"79","2018-02-07 00:10:00 -0800",11,46,-0.2
"79","2018-02-07 00:20:00 -0800",11.5,44.5,-0.2
"79","2018-02-07 00:30:00 -0800",11,46.5,0
"79","2018-02-07 00:40:00 -0800",11.5,44.5,-0.2
"79","2018-02-07 00:50:00 -0800",11.5,44.5,-0.2
"79","2018-02-07 01:00:00 -0800",11.5,44,-0.3
"79","2018-02-07 01:10:00 -0800",11.5,43.5,-0.5
"79","2018-02-07 01:20:00 -0800",11,45,-0.5
"79","2018-02-07 01:30:00 -0800",11,44,-0.8
"79","2018-02-07 01:40:00 -0800",10.5,46,-0.6
"79","2018-02-07 01:50:00 -0800",10.5,45.5,-0.8
"79","2018-02-07 02:00:00 -0800",11,45.5,-0.3
"79","2018-02-07 02:10:00 -0800",11,45,-0.5
"79","2018-02-07 02:20:00 -0800",11,45.5,-0.3
"79","2018-02-07 02:30:00 -0800",10.5,47.5,-0.2
"79","2018-02-07 02:40:00 -0800",10.5,46.5,-0.5
"79","2018-02-07 02:50:00 -0800",10.5,47.5,-0.2
"79","2018-02-07 03:00:00 -0800",10.5,46,-0.6
"79","2018-02-07 03:10:00 -0800",10.5,47,-0.3
"79","2018-02-07 03:20:00 -0800",10.5,47,-0.3
"79","2018-02-07 03:30:00 -0800",10,47.5,-0.6
"79","2018-02-07 03:40:00 -0800",10.5,47.5,-0.2
"79","2018-02-07 03:50:00 -0800",9.5,49.5,-0.5
"79","2018-02-07 04:00:00 -0800",10,49,-0.2
"79","2018-02-07 04:10:00 -0800",9.5,50,-0.4
"79","2018-02-07 04:20:00 -0800",9.5,50,-0.4
"79","2018-02-07 04:30:00 -0800",9.5,52,0.1
"79","2018-02-07 04:40:00 -0800",9,52.5,-0.2
"79","2018-02-07 04:50:00 -0800",8.5,53,-0.5
"79","2018-02-07 05:00:00 -0800",9.5,51,-0.1
"79","2018-02-07 05:10:00 -0800",10,49.5,-0.1
"79","2018-02-07 05:20:00 -0800",10,50,0.1
"79","2018-02-07 05:30:00 -0800",10,49.5,-0.1
"79","2018-02-07 05:40:00 -0800",10,50.5,0.2
"79","2018-02-07 05:50:00 -0800",10,49.5,-0.1
"79","2018-02-07 06:00:00 -0800",8.5,55,0
"79","2018-02-07 06:10:00 -0800",8.5,53,-0.5
"79","2018-02-07 06:20:00 -0800",9,53.5,0.1
"79","2018-02-07 06:30:00 -0800",9,53,-0.1
"79","2018-02-07 06:40:00 -0800",8,55.5,-0.4
"79","2018-02-07 06:50:00 -0800",8,57,0
"79","2018-02-07 07:00:00 -0800",8,55.5,-0.4
"79","2018-02-07 07:10:00 -0800",9,54.5,0.3
"79","2018-02-07 07:20:00 -0800",8.5,55.5,0.1
"79","2018-02-07 07:30:00 -0800",8.5,56,0.2
"79","2018-02-07 07:40:00 -0800",9,56,0.7
"79","2018-02-07 07:50:00 -0800",9.5,56.5,1.3
"79","2018-02-07 08:00:00 -0800",11,53,1.8
"79","2018-02-07 08:10:00 -0800",14,47.5,3
"79","2018-02-07 08:20:00 -0800",14.5,46,3
"79","2018-02-07 08:30:00 -0800",16,47.5,4.9
"79","2018-02-07 08:40:00 -0800",21,37.5,6
"79","2018-02-07 08:50:00 -0800",23.5,34,6.7
"79","2018-02-07 09:00:00 -0800",26.5,30,7.5
"79","2018-02-07 09:10:00 -0800",28,29.5,8.6
"79","2018-02-07 09:20:00 -0800",29.5,27,8.5
"79","2018-02-07 09:30:00 -0800",29,25.5,7.3
"79","2018-02-07 09:40:00 -0800",29,24,6.4
"79","2018-02-07 09:50:00 -0800",30,23.5,6.9
"79","2018-02-07 10:00:00 -0800",30.5,21.5,6.1
"79","2018-02-07 10:10:00 -0800",29,25,7
"79","2018-02-07 10:20:00 -0800",29,25.5,7.3
"79","2018-02-07 10:30:00 -0800",31,23,7.5
"79","2018-02-07 10:40:00 -0800",30.5,22.5,6.7
"79","2018-02-07 10:50:00 -0800",27.5,23,4.5
"79","2018-02-07 11:00:00 -0800",26,25,4.5
"79","2018-02-07 11:10:00 -0800",28,24,5.6
"79","2018-02-07 11:20:00 -0800",28.5,23,5.4
"79","2018-02-07 11:30:00 -0800",28,24,5.6
"79","2018-02-07 11:40:00 -0800",27.5,25,5.7
"79","2018-02-07 11:50:00 -0800",27.5,24.5,5.4
"79","2018-02-07 12:00:00 -0800",25.5,27,5.1
"79","2018-02-07 12:10:00 -0800",25,28,5.2
"79","2018-02-07 12:20:00 -0800",25,27,4.7
"79","2018-02-07 12:30:00 -0800",25,27.5,5
"79","2018-02-07 12:40:00 -0800",24.5,29.5,5.6
"79","2018-02-07 12:50:00 -0800",25,28,5.2
"79","2018-02-07 13:00:00 -0800",24.5,30,5.8
"79","2018-02-07 13:10:00 -0800",24.5,27.5,4.6
"79","2018-02-07 13:20:00 -0800",24.5,28,4.8
"79","2018-02-07 13:30:00 -0800",24,29,4.9
"79","2018-02-07 13:40:00 -0800",24,30,5.4
"79","2018-02-07 13:50:00 -0800",23.5,30.5,5.2
"79","2018-02-07 14:00:00 -0800",23.5,30,4.9
"79","2018-02-07 14:10:00 -0800",24,31,5.8
"79","2018-02-07 14:20:00 -0800",24.5,30.5,6
"79","2018-02-07 14:30:00 -0800",24,29.5,5.1
"79","2018-02-07 14:40:00 -0800",24,31,5.8
"79","2018-02-07 14:50:00 -0800",23.5,29.5,4.7
"79","2018-02-07 15:00:00 -0800",23.5,31,5.4
"79","2018-02-07 15:10:00 -0800",23.5,30.5,5.2
"79","2018-02-07 15:20:00 -0800",23.5,29.5,4.7
"79","2018-02-07 15:30:00 -0800",23.5,30,4.9
"79","2018-02-07 15:40:00 -0800",23,29.5,4.3
"79","2018-02-07 15:50:00 -0800",22.5,31,4.5
"79","2018-02-07 16:00:00 -0800",22.5,31.5,4.8
"79","2018-02-07 16:10:00 -0800",22.5,31.5,4.8
"79","2018-02-07 16:20:00 -0800",21.5,33.5,4.8
"79","2018-02-07 16:30:00 -0800",21.5,34,5
"79","2018-02-07 16:40:00 -0800",21,35,5
"79","2018-02-07 16:50:00 -0800",20.5,39.5,6.3
"79","2018-02-07 17:00:00 -0800",19.5,42,6.3
"79","2018-02-07 17:10:00 -0800",18.5,43,5.7
"79","2018-02-07 17:20:00 -0800",16.5,46,4.9
"79","2018-02-07 17:30:00 -0800",15.5,50.5,5.3
"79","2018-02-07 17:40:00 -0800",15,51,5
"79","2018-02-07 17:50:00 -0800",14,53.5,4.7
"79","2018-02-07 18:00:00 -0800",13.5,54,4.4
"79","2018-02-07 18:10:00 -0800",13.5,54.5,4.5
"79","2018-02-07 18:20:00 -0800",13,54.5,4.1
"79","2018-02-07 18:30:00 -0800",13,55,4.2
"79","2018-02-07 18:40:00 -0800",12.5,56.5,4.1
"79","2018-02-07 18:50:00 -0800",12,59,4.2
"79","2018-02-07 19:00:00 -0800",11.5,59,3.8
"79","2018-02-07 19:10:00 -0800",12,58,4
"79","2018-02-07 19:20:00 -0800",12,57.5,3.9
"79","2018-02-07 19:30:00 -0800",12,56.5,3.6
"79","2018-02-07 19:40:00 -0800",11.5,58.5,3.7
"79","2018-02-07 19:50:00 -0800",11,60,3.5
"79","2018-02-07 20:00:00 -0800",11,59.5,3.4
"79","2018-02-07 20:10:00 -0800",11,60.5,3.7
"79","2018-02-07 20:20:00 -0800",11,61,3.8
"79","2018-02-07 20:30:00 -0800",12,59,4.2
"79","2018-02-07 20:40:00 -0800",11,61,3.8
"79","2018-02-07 20:50:00 -0800",11,61,3.8
"79","2018-02-07 21:00:00 -0800",10.5,61,3.3
"79","2018-02-07 21:10:00 -0800",10.5,61.5,3.4
"79","2018-02-07 21:20:00 -0800",10,63,3.3
"79","2018-02-07 21:30:00 -0800",10,63.5,3.4
"79","2018-02-07 21:40:00 -0800",10,63.5,3.4
"79","2018-02-07 21:50:00 -0800",10,65.5,3.8
"79","2018-02-07 22:00:00 -0800",10.5,64,4
"79","2018-02-07 22:10:00 -0800",10.5,64.5,4.1
"79","2018-02-07 22:20:00 -0800",10,64,3.5
"79","2018-02-07 22:30:00 -0800",10,66,4
"79","2018-02-07 22:40:00 -0800",11,64,4.5
"79","2018-02-07 22:50:00 -0800",11.5,62.5,4.6
"79","2018-02-07 23:00:00 -0800",11,63.5,4.4
"79","2018-02-07 23:10:00 -0800",11,63,4.2
"79","2018-02-07 23:20:00 -0800",11,63.5,4.4
"79","2018-02-07 23:30:00 -0800",9.5,66.5,3.6
"79","2018-02-07 23:40:00 -0800",9.5,67.5,3.8
"79","2018-02-07 23:50:00 -0800",11,65.5,4.8
"79","2018-02-08 00:00:00 -0800",11,64.5,4.6
"79","2018-02-08 00:10:00 -0800",10.5,66,4.4
"79","2018-02-08 00:20:00 -0800",10.5,66.5,4.5
"79","2018-02-08 00:30:00 -0800",10,67.5,4.3
"79","2018-02-08 00:40:00 -0800",10,68.5,4.5
"79","2018-02-08 00:50:00 -0800",10,68.5,4.5
"79","2018-02-08 01:00:00 -0800",10,69,4.6
"79","2018-02-08 01:10:00 -0800",10,67.5,4.3
"79","2018-02-08 01:20:00 -0800",9,71,4
"79","2018-02-08 01:30:00 -0800",8.5,73,3.9
"79","2018-02-08 01:40:00 -0800",9,71.5,4.1
"79","2018-02-08 01:50:00 -0800",9.5,72,4.7
"79","2018-02-08 02:00:00 -0800",10,73,5.4
"79","2018-02-08 02:10:00 -0800",10,70,4.8
"79","2018-02-08 02:20:00 -0800",9.5,72,4.7
"79","2018-02-08 02:30:00 -0800",9.5,72.5,4.8
"79","2018-02-08 02:40:00 -0800",9.5,73.5,5
"79","2018-02-08 02:50:00 -0800",9.5,74,5.1
"79","2018-02-08 03:00:00 -0800",9,76,5
"79","2018-02-08 03:10:00 -0800",9,75.5,4.9
"79","2018-02-08 03:20:00 -0800",9.5,72.5,4.8
"79","2018-02-08 03:30:00 -0800",9.5,73.5,5
"79","2018-02-08 03:40:00 -0800",9.5,72,4.7
"79","2018-02-08 03:50:00 -0800",9.5,71.5,4.6
"79","2018-02-08 04:00:00 -0800",9.5,73,4.9
"79","2018-02-08 04:10:00 -0800",9,74,4.6
"79","2018-02-08 04:20:00 -0800",8.5,76,4.5
"79","2018-02-08 04:30:00 -0800",8.5,76.5,4.6
"79","2018-02-08 04:40:00 -0800",8,77,4.2
"79","2018-02-08 04:50:00 -0800",8,77,4.2
"79","2018-02-08 05:00:00 -0800",8.5,75,4.3
"79","2018-02-08 05:10:00 -0800",9,73,4.4
"79","2018-02-08 05:20:00 -0800",8.5,73.5,4
"79","2018-02-08 05:30:00 -0800",8,75,3.8
"79","2018-02-08 05:40:00 -0800",7.5,77,3.7
"79","2018-02-08 05:50:00 -0800",8,75,3.8
"79","2018-02-08 06:00:00 -0800",8,74,3.7
"79","2018-02-08 06:10:00 -0800",7.5,75.5,3.5
"79","2018-02-08 06:20:00 -0800",8,74,3.7
"79","2018-02-08 06:30:00 -0800",8.5,72,3.8
"79","2018-02-08 06:40:00 -0800",8.5,76,4.5
"79","2018-02-08 06:50:00 -0800",9,75,4.8
"79","2018-02-08 07:00:00 -0800",7,75,2.9
"79","2018-02-08 07:10:00 -0800",7,78.5,3.5
"79","2018-02-08 07:20:00 -0800",8,75,3.8
"79","2018-02-08 07:30:00 -0800",8.5,74.5,4.2
"79","2018-02-08 07:40:00 -0800",9,72.5,4.3
"79","2018-02-08 07:50:00 -0800",11,71.5,6.1
"79","2018-02-08 08:00:00 -0800",13.5,67,7.5
"79","2018-02-08 08:10:00 -0800",15.5,60,7.8
"79","2018-02-08 08:20:00 -0800",15.5,54.5,6.4
"79","2018-02-08 08:30:00 -0800",15,58,6.8
"79","2018-02-08 08:40:00 -0800",19.5,47,7.9
"79","2018-02-08 08:50:00 -0800",23,41,9
"79","2018-02-08 09:00:00 -0800",25.5,37,9.7
"79","2018-02-08 09:10:00 -0800",28,33,10.2
"79","2018-02-08 09:20:00 -0800",29.5,30,10.1
"79","2018-02-08 09:30:00 -0800",30,30,10.5
"79","2018-02-08 09:40:00 -0800",31.5,27,10.2
"79","2018-02-08 09:50:00 -0800",33,26,10.9
"79","2018-02-08 10:00:00 -0800",32,25.5,9.8
"79","2018-02-08 10:10:00 -0800",29,30.5,9.9
"79","2018-02-08 10:20:00 -0800",29.5,31,10.6
"79","2018-02-08 10:30:00 -0800",31.5,27.5,10.5
"79","2018-02-08 10:40:00 -0800",32.5,27,11.1
"79","2018-02-08 10:50:00 -0800",30.5,27,9.4
"79","2018-02-08 11:00:00 -0800",29,30,9.7
"79","2018-02-08 11:10:00 -0800",31,24.5,8.4
"79","2018-02-08 11:20:00 -0800",31,27.5,10.1
"79","2018-02-08 11:30:00 -0800",29.5,31,10.6
"79","2018-02-08 11:40:00 -0800",30,31,11
"79","2018-02-08 11:50:00 -0800",29,31.5,10.4
"79","2018-02-08 12:00:00 -0800",28,30,8.8
"79","2018-02-08 12:10:00 -0800",27,31,8.4
"79","2018-02-08 12:20:00 -0800",27,32,8.9
"79","2018-02-08 12:30:00 -0800",27,33.5,9.6
"79","2018-02-08 12:40:00 -0800",26,32.5,8.3
"79","2018-02-08 12:50:00 -0800",26.5,33,8.9
"79","2018-02-08 13:00:00 -0800",26,32,8
"79","2018-02-08 13:10:00 -0800",26.5,32.5,8.7
"79","2018-02-08 13:20:00 -0800",26,33,8.5
"79","2018-02-08 13:30:00 -0800",26,33,8.5
"79","2018-02-08 13:40:00 -0800",26,34,8.9
"79","2018-02-08 13:50:00 -0800",26,32.5,8.3
"79","2018-02-08 14:00:00 -0800",25.5,30.5,6.9
"79","2018-02-08 14:10:00 -0800",25.5,34,8.5
"79","2018-02-08 14:20:00 -0800",25.5,35,8.9
"79","2018-02-08 14:30:00 -0800",25,31.5,6.9
"79","2018-02-08 14:40:00 -0800",25,32,7.2
"79","2018-02-08 14:50:00 -0800",25,31,6.7
"79","2018-02-08 15:00:00 -0800",25,31,6.7
"79","2018-02-08 15:10:00 -0800",25,32,7.2
"79","2018-02-08 15:20:00 -0800",24.5,32,6.7
"79","2018-02-08 15:30:00 -0800",25,31,6.7
"79","2018-02-08 15:40:00 -0800",24.5,32,6.7
"79","2018-02-08 15:50:00 -0800",24,34,7.2
"79","2018-02-08 16:00:00 -0800",24.5,32.5,7
"79","2018-02-08 16:10:00 -0800",24,33,6.7
"79","2018-02-08 16:20:00 -0800",23.5,33.5,6.5
"79","2018-02-08 16:30:00 -0800",23,34.5,6.5
"79","2018-02-08 16:40:00 -0800",22,36,6.3
"79","2018-02-08 16:50:00 -0800",21.5,37,6.2
"79","2018-02-08 17:00:00 -0800",21.5,40.5,7.5
"79","2018-02-08 17:10:00 -0800",20.5,41.5,7
"79","2018-02-08 17:20:00 -0800",18.5,44.5,6.2
"79","2018-02-08 17:30:00 -0800",17.5,47,6.1
"79","2018-02-08 17:40:00 -0800",16.5,50.5,6.2
"79","2018-02-08 17:50:00 -0800",15.5,52.5,5.8
"79","2018-02-08 18:00:00 -0800",15,54.5,5.9
"79","2018-02-08 18:10:00 -0800",14,57,5.6
"79","2018-02-08 18:20:00 -0800",13.5,57,5.2
"79","2018-02-08 18:30:00 -0800",13.5,57.5,5.3
"79","2018-02-08 18:40:00 -0800",14,56,5.4
"79","2018-02-08 18:50:00 -0800",14,56.5,5.5
"79","2018-02-08 19:00:00 -0800",13.5,58,5.4
"79","2018-02-08 19:10:00 -0800",13.5,58.5,5.5
"79","2018-02-08 19:20:00 -0800",13.5,58,5.4
"79","2018-02-08 19:30:00 -0800",12.5,59.5,4.8
"79","2018-02-08 19:40:00 -0800",13,57.5,4.8
"79","2018-02-08 19:50:00 -0800",13.5,54.5,4.5
"79","2018-02-08 20:00:00 -0800",13.5,52.5,4
"79","2018-02-08 20:10:00 -0800",12.5,55,3.7
"79","2018-02-08 20:20:00 -0800",12.5,55.5,3.8
"79","2018-02-08 20:30:00 -0800",13.5,54,4.4
"79","2018-02-08 20:40:00 -0800",13,53.5,3.8
"79","2018-02-08 20:50:00 -0800",12.5,55,3.7
"79","2018-02-08 21:00:00 -0800",12,55.5,3.4
"79","2018-02-08 21:10:00 -0800",12.5,55,3.7
"79","2018-02-08 21:20:00 -0800",12.5,54.5,3.6
"79","2018-02-08 21:30:00 -0800",13,53.5,3.8
"79","2018-02-08 21:40:00 -0800",13,53.5,3.8
"79","2018-02-08 21:50:00 -0800",12,55,3.3
"79","2018-02-08 22:00:00 -0800",12.5,54.5,3.6
"79","2018-02-08 22:10:00 -0800",12,56,3.5
"79","2018-02-08 22:20:00 -0800",11,58.5,3.2
"79","2018-02-08 22:30:00 -0800",11,58.5,3.2
"79","2018-02-08 22:40:00 -0800",11,59,3.3
"79","2018-02-08 22:50:00 -0800",11.5,58.5,3.7
"79","2018-02-08 23:00:00 -0800",12,57,3.8
"79","2018-02-08 23:10:00 -0800",12,57.5,3.9
"79","2018-02-08 23:20:00 -0800",12,58,4
"79","2018-02-08 23:30:00 -0800",11,59,3.3
"79","2018-02-08 23:40:00 -0800",10.5,62,3.5
"79","2018-02-08 23:50:00 -0800",11,61.5,3.9
"79","2018-02-09 00:00:00 -0800",11,61.5,3.9
"79","2018-02-09 00:10:00 -0800",11.5,60.5,4.1
"79","2018-02-09 00:20:00 -0800",11,60.5,3.7
"79","2018-02-09 00:30:00 -0800",11,62,4
"79","2018-02-09 00:40:00 -0800",11,62.5,4.1
"79","2018-02-09 00:50:00 -0800",11,62,4
"79","2018-02-09 01:00:00 -0800",10,64,3.5
"79","2018-02-09 01:10:00 -0800",10,66.5,4.1
"79","2018-02-09 01:20:00 -0800",10.5,66,4.4
"79","2018-02-09 01:30:00 -0800",11,65,4.7
"79","2018-02-09 01:40:00 -0800",10.5,64,4
"79","2018-02-09 01:50:00 -0800",9.5,67.5,3.8
"79","2018-02-09 02:00:00 -0800",9.5,68.5,4
"79","2018-02-09 02:10:00 -0800",9.5,69,4.1
"79","2018-02-09 02:20:00 -0800",10,67.5,4.3
"79","2018-02-09 02:30:00 -0800",10.5,66.5,4.5
"79","2018-02-09 02:40:00 -0800",10,67.5,4.3
"79","2018-02-09 02:50:00 -0800",9.5,68,3.9
"79","2018-02-09 03:00:00 -0800",10,67.5,4.3
"79","2018-02-09 03:10:00 -0800",10,67.5,4.3
"79","2018-02-09 03:20:00 -0800",10,66,4
"79","2018-02-09 03:30:00 -0800",10,66.5,4.1
"79","2018-02-09 03:40:00 -0800",10,67,4.2
"79","2018-02-09 03:50:00 -0800",10.5,65.5,4.3
"79","2018-02-09 04:00:00 -0800",9.5,67.5,3.8
"79","2018-02-09 04:10:00 -0800",9.5,67,3.7
"79","2018-02-09 04:20:00 -0800",10.5,64.5,4.1
"79","2018-02-09 04:30:00 -0800",10.5,63,3.8
"79","2018-02-09 04:40:00 -0800",10,64,3.5
"79","2018-02-09 04:50:00 -0800",9.5,65.5,3.4
"79","2018-02-09 05:00:00 -0800",9.5,66,3.5
"79","2018-02-09 05:10:00 -0800",9.5,67,3.7
"79","2018-02-09 05:20:00 -0800",9,68.5,3.5
"79","2018-02-09 05:30:00 -0800",10,67,4.2
"79","2018-02-09 05:40:00 -0800",10,66.5,4.1
"79","2018-02-09 05:50:00 -0800",9.5,69,4.1
"79","2018-02-09 06:00:00 -0800",8.5,70,3.4
"79","2018-02-09 06:10:00 -0800",8.5,73,3.9
"79","2018-02-09 06:20:00 -0800",8.5,71.5,3.7
"79","2018-02-09 06:30:00 -0800",8.5,73,3.9
"79","2018-02-09 06:40:00 -0800",8,74,3.7
"79","2018-02-09 06:50:00 -0800",8,75.5,3.9
"79","2018-02-09 07:00:00 -0800",8.5,74.5,4.2
"79","2018-02-09 07:10:00 -0800",8.5,73,3.9
"79","2018-02-09 07:20:00 -0800",9,72,4.2
"79","2018-02-09 07:30:00 -0800",9,72,4.2
"79","2018-02-09 07:40:00 -0800",9.5,72,4.7
"79","2018-02-09 07:50:00 -0800",11,69,5.5
"79","2018-02-09 08:00:00 -0800",14.5,61.5,7.2
"79","2018-02-09 08:10:00 -0800",15.5,55,6.5
"79","2018-02-09 08:20:00 -0800",15.5,57.5,7.2
"79","2018-02-09 08:30:00 -0800",16.5,55,7.4
"79","2018-02-09 08:40:00 -0800",22,44,9.2
"79","2018-02-09 08:50:00 -0800",25,38.5,9.9
"79","2018-02-09 09:00:00 -0800",28,34,10.7
"79","2018-02-09 09:10:00 -0800",30,33,12
"79","2018-02-09 09:20:00 -0800",30.5,28,9.9
"79","2018-02-09 09:30:00 -0800",29.5,30.5,10.4
"79","2018-02-09 09:40:00 -0800",30,30.5,10.8
"79","2018-02-09 09:50:00 -0800",31,27.5,10.1
"79","2018-02-09 10:00:00 -0800",32.5,25.5,10.2
"79","2018-02-09 10:10:00 -0800",30.5,30.5,11.2
"79","2018-02-09 10:20:00 -0800",30.5,31.5,11.7
"79","2018-02-09 10:30:00 -0800",32,28.5,11.5
"79","2018-02-09 10:40:00 -0800",32.5,28,11.6
"79","2018-02-09 10:50:00 -0800",30.5,28,9.9
"79","2018-02-09 11:00:00 -0800",28.5,33.5,10.9
"79","2018-02-09 11:10:00 -0800",29.5,31,10.6
"79","2018-02-09 11:20:00 -0800",29.5,31.5,10.8
"79","2018-02-09 11:30:00 -0800",29.5,33,11.5
"79","2018-02-09 11:40:00 -0800",30,30,10.5
"79","2018-02-09 11:50:00 -0800",29.5,29.5,9.9
"79","2018-02-09 12:00:00 -0800",28.5,28,8.2
"79","2018-02-09 12:10:00 -0800",28.5,25,6.6
"79","2018-02-09 12:20:00 -0800",28.5,29,8.7
"79","2018-02-09 12:30:00 -0800",29,26,7.6
"79","2018-02-09 12:40:00 -0800",28,25.5,6.4
"79","2018-02-09 12:50:00 -0800",28.5,26,7.1
"79","2018-02-09 13:00:00 -0800",28.5,26,7.1
"79","2018-02-09 13:10:00 -0800",28.5,26.5,7.4
"79","2018-02-09 13:20:00 -0800",28,26,6.7
"79","2018-02-09 13:30:00 -0800",28,25.5,6.4
"79","2018-02-09 13:40:00 -0800",28,27.5,7.5
"79","2018-02-09 13:50:00 -0800",27.5,26.5,6.6
"79","2018-02-09 14:00:00 -0800",27,27.5,6.7
"79","2018-02-09 14:10:00 -0800",27,29.5,7.7
"79","2018-02-09 14:20:00 -0800",27.5,28.5,7.6
"79","2018-02-09 14:30:00 -0800",27.5,28.5,7.6
"79","2018-02-09 14:40:00 -0800",27,30.5,8.2
"79","2018-02-09 14:50:00 -0800",26.5,32.5,8.7
"79","2018-02-09 15:00:00 -0800",27,32.5,9.1
"79","2018-02-09 15:10:00 -0800",26.5,33,8.9
"79","2018-02-09 15:20:00 -0800",26,33,8.5
"79","2018-02-09 15:30:00 -0800",26.5,32,8.5
"79","2018-02-09 15:40:00 -0800",25.5,33,8.1
"79","2018-02-09 15:50:00 -0800",25.5,33,8.1
"79","2018-02-09 16:00:00 -0800",25,35.5,8.7
"79","2018-02-09 16:10:00 -0800",25,36.5,9.1
"79","2018-02-09 16:20:00 -0800",24.5,38,9.3
"79","2018-02-09 16:30:00 -0800",24.5,39,9.6
"79","2018-02-09 16:40:00 -0800",24,40,9.6
"79","2018-02-09 16:50:00 -0800",23.5,43.5,10.4
"79","2018-02-09 17:00:00 -0800",23,43.5,9.9
"79","2018-02-09 17:10:00 -0800",21.5,45.5,9.2
"79","2018-02-09 17:20:00 -0800",20,46.5,8.2
"79","2018-02-09 17:30:00 -0800",19,50,8.4
"79","2018-02-09 17:40:00 -0800",19,49.5,8.2
"79","2018-02-09 17:50:00 -0800",17.5,55,8.4
"79","2018-02-09 18:00:00 -0800",17,57.5,8.6
"79","2018-02-09 18:10:00 -0800",16.5,56.5,7.8
"79","2018-02-09 18:20:00 -0800",16.5,57,8
"79","2018-02-09 18:30:00 -0800",16,55,7
"79","2018-02-09 18:40:00 -0800",16,54.5,6.8
"79","2018-02-09 18:50:00 -0800",15,59,7.1
"79","2018-02-09 19:00:00 -0800",15,59,7.1
"79","2018-02-09 19:10:00 -0800",14.5,60.5,7
"79","2018-02-09 19:20:00 -0800",14,62,6.8
"79","2018-02-09 19:30:00 -0800",14,60.5,6.5
"79","2018-02-09 19:40:00 -0800",14,58,5.9
